snapshot_date,product_id,warehouse_location,stock_in,stock_out,closing_stock,reorder_level
2026-07-09,PROD0047,Lahore-Hub,100,4,514,45
2026-07-09,PROD0048,Lahore-Hub,0,2,238,36
2026-07-09,PROD0049,Lahore-Hub,100,4,258,20
2026-07-09,PROD0050,Karachi-Main,0,3,319,53
2026-07-09,PROD0051,Lahore-Hub,0,1,49,34
2026-07-09,PROD0052,Karachi-Main,0,3,243,22
2026-07-09,PROD0053,Lahore-Hub,0,6,144,34
2026-07-09,PROD0054,Lahore-Hub,0,4,164,48
2026-07-09,PROD0055,Karachi-Main,0,2,422,35
2026-07-09,PROD0056,Lahore-Hub,0,6,144,45
2026-07-09,PROD0057,Karachi-Main,0,3,185,20
2026-07-09,PROD0058,Lahore-Hub,100,2,182,47
2026-07-09,PROD0059,Karachi-Main,0,5,343,23
2026-07-09,PROD0060,Lahore-Hub,0,4,346,24
2026-07-10,PROD0001,Lahore-Hub,0,2,354,52
2026-07-10,PROD0002,Karachi-Main,0,4,396,32
2026-07-10,PROD0003,Karachi-Main,0,2,306,33
2026-07-10,PROD0004,Lahore-Hub,0,1,310,29
2026-07-10,PROD0005,Lahore-Hub,0,3,509,41
2026-07-10,PROD0006,Lahore-Hub,0,2,408,52
2026-07-10,PROD0007,Karachi-Main,0,3,353,37
2026-07-10,PROD0008,Lahore-Hub,20,5,298,53
2026-07-10,PROD0009,Lahore-Hub,0,3,391,45
2026-07-10,PROD0010,Karachi-Main,0,2,391,53
2026-07-10,PROD0011,Lahore-Hub,0,0,433,57
2026-07-10,PROD0012,Lahore-Hub,0,2,193,59
2026-07-10,PROD0013,Lahore-Hub,0,2,445,59
2026-07-10,PROD0014,Karachi-Main,0,5,272,32
2026-07-10,PROD0015,Lahore-Hub,0,1,170,47
2026-07-10,PROD0016,Lahore-Hub,0,1,0,22
2026-07-10,PROD0017,Lahore-Hub,0,2,411,49
2026-07-10,PROD0018,Karachi-Main,0,2,161,57
2026-07-10,PROD0019,Karachi-Main,0,3,154,55
2026-07-10,PROD0020,Lahore-Hub,0,1,163,38
2026-07-10,PROD0021,Lahore-Hub,0,2,181,54
2026-07-10,PROD0022,Lahore-Hub,0,1,382,49
2026-07-10,PROD0023,Lahore-Hub,0,0,365,22
2026-07-10,PROD0024,Lahore-Hub,0,4,396,38
2026-07-10,PROD0025,Lahore-Hub,0,2,233,41
2026-07-10,PROD0026,Karachi-Main,0,3,488,21
2026-07-10,PROD0027,Karachi-Main,0,4,241,46
2026-07-10,PROD0028,Lahore-Hub,100,4,539,57
2026-07-10,PROD0029,Karachi-Main,0,6,340,60
2026-07-10,PROD0030,Karachi-Main,0,3,209,24
2026-07-10,PROD0031,Karachi-Main,0,4,305,50
2026-07-10,PROD0032,Karachi-Main,0,1,321,46
2026-07-10,PROD0033,Karachi-Main,0,4,433,49
2026-07-10,PROD0034,Lahore-Hub,0,5,3,58
2026-07-10,PROD0035,Lahore-Hub,0,0,369,56
2026-07-10,PROD0036,Karachi-Main,0,1,408,34
2026-07-10,PROD0037,Karachi-Main,0,5,286,40
2026-07-10,PROD0038,Lahore-Hub,0,5,455,57
2026-07-10,PROD0039,Karachi-Main,0,5,353,34
2026-07-10,PROD0040,Lahore-Hub,0,3,169,48
2026-07-10,PROD0041,Karachi-Main,0,3,17,36
2026-07-10,PROD0042,Karachi-Main,0,5,120,39
2026-07-10,PROD0043,Lahore-Hub,20,4,296,22
2026-07-10,PROD0044,Lahore-Hub,0,2,284,34
2026-07-10,PROD0045,Lahore-Hub,20,1,329,57
2026-07-10,PROD0046,Lahore-Hub,0,3,426,36
2026-07-10,PROD0047,Karachi-Main,0,3,511,45
2026-07-10,PROD0048,Karachi-Main,0,5,233,36
2026-07-10,PROD0049,Karachi-Main,0,5,253,20
2026-07-10,PROD0050,Karachi-Main,0,4,315,53
2026-07-10,PROD0051,Karachi-Main,0,2,47,34
2026-07-10,PROD0052,Lahore-Hub,0,1,242,22
2026-07-10,PROD0053,Karachi-Main,0,4,140,34
2026-07-10,PROD0054,Lahore-Hub,0,2,162,48
2026-07-10,PROD0055,Lahore-Hub,0,2,420,35
2026-07-10,PROD0056,Karachi-Main,20,3,161,45
2026-07-10,PROD0057,Lahore-Hub,0,1,184,20
2026-07-10,PROD0058,Karachi-Main,0,3,179,47
2026-07-10,PROD0059,Karachi-Main,0,3,340,23
2026-07-10,PROD0060,Lahore-Hub,0,10,336,24
2026-07-11,PROD0001,Karachi-Main,0,2,352,52
2026-07-11,PROD0002,Lahore-Hub,0,2,394,32
2026-07-11,PROD0003,Lahore-Hub,0,3,303,33
2026-07-11,PROD0004,Lahore-Hub,0,9,301,29
2026-07-11,PROD0005,Lahore-Hub,0,3,506,41
2026-07-11,PROD0006,Karachi-Main,0,2,406,52
2026-07-11,PROD0007,Lahore-Hub,0,2,351,37
2026-07-11,PROD0008,Karachi-Main,0,2,296,53
2026-07-11,PROD0009,Lahore-Hub,0,2,389,45
2026-07-11,PROD0010,Karachi-Main,0,2,389,53
2026-07-11,PROD0011,Lahore-Hub,0,4,429,57
2026-07-11,PROD0012,Lahore-Hub,0,1,192,59
2026-07-11,PROD0013,Karachi-Main,0,0,445,59
2026-07-11,PROD0014,Lahore-Hub,0,2,270,32
2026-07-11,PROD0015,Karachi-Main,0,7,163,47
2026-07-11,PROD0016,Karachi-Main,0,2,0,22
2026-07-11,PROD0017,Karachi-Main,0,2,409,49
2026-07-11,PROD0018,Karachi-Main,0,3,158,57
2026-07-11,PROD0019,Karachi-Main,0,3,151,55
2026-07-11,PROD0020,Karachi-Main,0,2,161,38
2026-07-11,PROD0021,Lahore-Hub,0,4,177,54
2026-07-11,PROD0022,Lahore-Hub,0,5,377,49
2026-07-11,PROD0023,Karachi-Main,0,4,361,22
2026-07-11,PROD0024,Lahore-Hub,0,2,394,38
2026-07-11,PROD0025,Lahore-Hub,0,5,228,41
2026-07-11,PROD0026,Karachi-Main,0,2,486,21
2026-07-11,PROD0027,Lahore-Hub,0,2,239,46
2026-07-11,PROD0028,Lahore-Hub,0,4,535,57
2026-07-11,PROD0029,Lahore-Hub,0,4,336,60
2026-07-11,PROD0030,Karachi-Main,0,2,207,24
2026-07-11,PROD0031,Karachi-Main,0,6,299,50
2026-07-11,PROD0032,Karachi-Main,0,3,318,46
2026-07-11,PROD0033,Lahore-Hub,0,7,426,49
2026-07-11,PROD0034,Karachi-Main,0,1,2,58
2026-07-11,PROD0035,Karachi-Main,0,1,368,56
2026-07-11,PROD0036,Karachi-Main,0,2,406,34
2026-07-11,PROD0037,Lahore-Hub,0,0,286,40
2026-07-11,PROD0038,Karachi-Main,50,4,501,57
2026-07-11,PROD0039,Karachi-Main,0,5,348,34
2026-07-11,PROD0040,Lahore-Hub,0,2,167,48
2026-07-11,PROD0041,Lahore-Hub,0,1,16,36
2026-07-11,PROD0042,Lahore-Hub,0,2,118,39
2026-07-11,PROD0043,Karachi-Main,100,9,387,22
2026-07-11,PROD0044,Lahore-Hub,0,3,281,34
2026-07-11,PROD0045,Lahore-Hub,0,2,327,57
2026-07-11,PROD0046,Karachi-Main,0,6,420,36
2026-07-11,PROD0047,Karachi-Main,0,5,506,45
2026-07-11,PROD0048,Lahore-Hub,0,1,232,36
2026-07-11,PROD0049,Lahore-Hub,0,1,252,20
2026-07-11,PROD0050,Karachi-Main,0,4,311,53
2026-07-11,PROD0051,Karachi-Main,0,0,47,34
2026-07-11,PROD0052,Karachi-Main,0,1,241,22
2026-07-11,PROD0053,Lahore-Hub,0,1,139,34
2026-07-11,PROD0054,Karachi-Main,0,2,160,48
2026-07-11,PROD0055,Karachi-Main,0,6,414,35
2026-07-11,PROD0056,Lahore-Hub,0,2,159,45
2026-07-11,PROD0057,Karachi-Main,0,8,176,20
2026-07-11,PROD0058,Karachi-Main,0,2,177,47
2026-07-11,PROD0059,Karachi-Main,0,1,339,23
2026-07-11,PROD0060,Karachi-Main,0,3,333,24
2026-07-12,PROD0001,Karachi-Main,0,2,350,52
2026-07-12,PROD0002,Lahore-Hub,0,2,392,32
2026-07-12,PROD0003,Karachi-Main,0,1,302,33
2026-07-12,PROD0004,Karachi-Main,0,4,297,29
2026-07-12,PROD0005,Lahore-Hub,0,3,503,41
2026-07-12,PROD0006,Lahore-Hub,0,1,405,52
2026-07-12,PROD0007,Lahore-Hub,0,2,349,37
2026-07-12,PROD0008,Karachi-Main,0,2,294,53
2026-07-12,PROD0009,Karachi-Main,0,2,387,45
2026-07-12,PROD0010,Lahore-Hub,0,4,385,53
2026-07-12,PROD0011,Lahore-Hub,0,8,421,57
2026-07-12,PROD0012,Lahore-Hub,0,5,187,59
2026-07-12,PROD0013,Karachi-Main,0,2,443,59
2026-07-12,PROD0014,Karachi-Main,0,4,266,32
2026-07-12,PROD0015,Lahore-Hub,0,2,161,47
2026-07-12,PROD0016,Karachi-Main,0,3,0,22
2026-07-12,PROD0017,Lahore-Hub,0,3,406,49
2026-07-12,PROD0018,Karachi-Main,0,6,152,57
2026-07-12,PROD0019,Karachi-Main,0,7,144,55
2026-07-12,PROD0020,Lahore-Hub,0,3,158,38
2026-07-12,PROD0021,Lahore-Hub,0,3,174,54
2026-07-12,PROD0022,Karachi-Main,0,2,375,49
2026-07-12,PROD0023,Karachi-Main,0,2,359,22
2026-07-12,PROD0024,Karachi-Main,0,1,393,38
2026-07-12,PROD0025,Karachi-Main,0,4,224,41
2026-07-12,PROD0026,Lahore-Hub,0,3,483,21
2026-07-12,PROD0027,Karachi-Main,0,1,238,46
2026-07-12,PROD0028,Karachi-Main,50,4,581,57
2026-07-12,PROD0029,Lahore-Hub,0,1,335,60
2026-07-12,PROD0030,Lahore-Hub,0,5,202,24
2026-07-12,PROD0031,Karachi-Main,0,4,295,50
2026-07-12,PROD0032,Lahore-Hub,0,3,315,46
2026-07-12,PROD0033,Karachi-Main,0,5,421,49
2026-07-12,PROD0034,Lahore-Hub,50,0,52,58
2026-07-12,PROD0035,Karachi-Main,0,1,367,56
2026-07-12,PROD0036,Karachi-Main,0,1,405,34
2026-07-12,PROD0037,Lahore-Hub,0,4,282,40
2026-07-12,PROD0038,Lahore-Hub,0,2,499,57
2026-07-12,PROD0039,Lahore-Hub,0,6,342,34
2026-07-12,PROD0040,Lahore-Hub,0,1,166,48
2026-07-12,PROD0041,Karachi-Main,0,4,12,36
2026-07-12,PROD0042,Karachi-Main,0,4,114,39
2026-07-12,PROD0043,Karachi-Main,0,1,386,22
2026-07-12,PROD0044,Karachi-Main,100,2,379,34
2026-07-12,PROD0045,Karachi-Main,0,3,324,57
2026-07-12,PROD0046,Lahore-Hub,0,8,412,36
2026-07-12,PROD0047,Lahore-Hub,0,0,506,45
2026-07-12,PROD0048,Lahore-Hub,0,1,231,36
2026-07-12,PROD0049,Lahore-Hub,0,3,249,20
2026-07-12,PROD0050,Karachi-Main,0,1,310,53
2026-07-12,PROD0051,Lahore-Hub,0,4,43,34
2026-07-12,PROD0052,Lahore-Hub,0,4,237,22
2026-07-12,PROD0053,Karachi-Main,0,0,139,34
2026-07-12,PROD0054,Karachi-Main,0,1,159,48
2026-07-12,PROD0055,Lahore-Hub,0,6,408,35
2026-07-12,PROD0056,Lahore-Hub,0,5,154,45
2026-07-12,PROD0057,Lahore-Hub,0,2,174,20
2026-07-12,PROD0058,Lahore-Hub,0,3,174,47
2026-07-12,PROD0059,Karachi-Main,100,7,432,23
2026-07-12,PROD0060,Karachi-Main,0,1,332,24
2026-07-13,PROD0001,Karachi-Main,0,4,346,52
2026-07-13,PROD0002,Karachi-Main,0,3,389,32
2026-07-13,PROD0003,Karachi-Main,0,2,300,33
2026-07-13,PROD0004,Karachi-Main,0,2,295,29
2026-07-13,PROD0005,Lahore-Hub,0,3,500,41
2026-07-13,PROD0006,Karachi-Main,0,6,399,52
2026-07-13,PROD0007,Karachi-Main,0,4,345,37
2026-07-13,PROD0008,Karachi-Main,0,1,293,53
2026-07-13,PROD0009,Karachi-Main,0,3,384,45
2026-07-13,PROD0010,Karachi-Main,50,3,432,53
2026-07-13,PROD0011,Karachi-Main,0,1,420,57
2026-07-13,PROD0012,Karachi-Main,0,2,185,59
2026-07-13,PROD0013,Lahore-Hub,0,1,442,59
2026-07-13,PROD0014,Karachi-Main,0,2,264,32
2026-07-13,PROD0015,Lahore-Hub,0,4,157,47
2026-07-13,PROD0016,Lahore-Hub,0,0,0,22
2026-07-13,PROD0017,Lahore-Hub,0,2,404,49
2026-07-13,PROD0018,Karachi-Main,0,0,152,57
2026-07-13,PROD0019,Karachi-Main,0,5,139,55
2026-07-13,PROD0020,Karachi-Main,0,1,157,38
2026-07-13,PROD0021,Lahore-Hub,50,1,223,54
2026-07-13,PROD0022,Lahore-Hub,100,1,474,49
2026-07-13,PROD0023,Lahore-Hub,0,5,354,22
2026-07-13,PROD0024,Lahore-Hub,0,2,391,38
2026-07-13,PROD0025,Lahore-Hub,0,2,222,41
2026-07-13,PROD0026,Karachi-Main,0,2,481,21
2026-07-13,PROD0027,Lahore-Hub,0,1,237,46
2026-07-13,PROD0028,Lahore-Hub,0,2,579,57
2026-07-13,PROD0029,Karachi-Main,0,1,334,60
2026-07-13,PROD0030,Karachi-Main,0,8,194,24
2026-07-13,PROD0031,Lahore-Hub,0,10,285,50
2026-07-13,PROD0032,Lahore-Hub,0,3,312,46
2026-07-13,PROD0033,Lahore-Hub,0,3,418,49
2026-07-13,PROD0034,Lahore-Hub,0,5,47,58
2026-07-13,PROD0035,Lahore-Hub,0,0,367,56
2026-07-13,PROD0036,Karachi-Main,0,2,403,34
2026-07-13,PROD0037,Lahore-Hub,0,3,279,40
2026-07-13,PROD0038,Lahore-Hub,0,1,498,57
2026-07-13,PROD0039,Lahore-Hub,50,0,392,34
2026-07-13,PROD0040,Karachi-Main,0,1,165,48
2026-07-13,PROD0041,Lahore-Hub,0,2,10,36
2026-07-13,PROD0042,Karachi-Main,0,0,114,39
2026-07-13,PROD0043,Lahore-Hub,0,6,380,22
2026-07-13,PROD0044,Lahore-Hub,0,5,374,34
2026-07-13,PROD0045,Karachi-Main,0,3,321,57
2026-07-13,PROD0046,Lahore-Hub,0,3,409,36
2026-07-13,PROD0047,Lahore-Hub,0,1,505,45
2026-07-13,PROD0048,Karachi-Main,0,2,229,36
2026-07-13,PROD0049,Lahore-Hub,0,6,243,20
2026-07-13,PROD0050,Karachi-Main,0,2,308,53
2026-07-13,PROD0051,Karachi-Main,0,5,38,34
2026-07-13,PROD0052,Karachi-Main,0,5,232,22
2026-07-13,PROD0053,Karachi-Main,0,2,137,34
2026-07-13,PROD0054,Karachi-Main,0,5,154,48
2026-07-13,PROD0055,Lahore-Hub,0,5,403,35
2026-07-13,PROD0056,Lahore-Hub,0,4,150,45
2026-07-13,PROD0057,Lahore-Hub,0,4,170,20
2026-07-13,PROD0058,Lahore-Hub,0,1,173,47
2026-07-13,PROD0059,Lahore-Hub,0,0,432,23
2026-07-13,PROD0060,Lahore-Hub,0,1,331,24
2026-07-14,PROD0001,Lahore-Hub,0,1,345,52
2026-07-14,PROD0002,Lahore-Hub,0,4,385,32
2026-07-14,PROD0003,Lahore-Hub,0,1,299,33
2026-07-14,PROD0004,Lahore-Hub,0,4,291,29
2026-07-14,PROD0005,Karachi-Main,0,3,497,41
2026-07-14,PROD0006,Karachi-Main,0,1,398,52
2026-07-14,PROD0007,Lahore-Hub,0,7,338,37
2026-07-14,PROD0008,Lahore-Hub,0,2,291,53
2026-07-14,PROD0009,Lahore-Hub,0,7,377,45
2026-07-14,PROD0010,Lahore-Hub,0,3,429,53
2026-07-14,PROD0011,Karachi-Main,0,4,416,57
2026-07-14,PROD0012,Karachi-Main,0,3,182,59
2026-07-14,PROD0013,Lahore-Hub,0,3,439,59
2026-07-14,PROD0014,Lahore-Hub,0,2,262,32
2026-07-14,PROD0015,Karachi-Main,0,3,154,47
2026-07-14,PROD0016,Lahore-Hub,0,3,0,22
2026-07-14,PROD0017,Karachi-Main,0,4,400,49
2026-07-14,PROD0018,Lahore-Hub,0,2,150,57
2026-07-14,PROD0019,Karachi-Main,0,1,138,55
2026-07-14,PROD0020,Karachi-Main,0,3,154,38
2026-07-14,PROD0021,Karachi-Main,0,5,218,54
2026-07-14,PROD0022,Karachi-Main,0,5,469,49
2026-07-14,PROD0023,Lahore-Hub,0,1,353,22
2026-07-14,PROD0024,Karachi-Main,0,1,390,38
2026-07-14,PROD0025,Karachi-Main,0,5,217,41
2026-07-14,PROD0026,Lahore-Hub,0,2,479,21
2026-07-14,PROD0027,Karachi-Main,0,9,228,46
2026-07-14,PROD0028,Lahore-Hub,0,1,578,57
2026-07-14,PROD0029,Karachi-Main,0,5,329,60
2026-07-14,PROD0030,Karachi-Main,0,7,187,24
2026-07-14,PROD0031,Karachi-Main,0,4,281,50
2026-07-14,PROD0032,Lahore-Hub,0,4,308,46
2026-07-14,PROD0033,Karachi-Main,0,2,416,49
2026-07-14,PROD0034,Lahore-Hub,0,5,42,58
2026-07-14,PROD0035,Karachi-Main,0,4,363,56
2026-07-14,PROD0036,Karachi-Main,0,7,396,34
2026-07-14,PROD0037,Lahore-Hub,0,3,276,40
2026-07-14,PROD0038,Karachi-Main,0,5,493,57
2026-07-14,PROD0039,Karachi-Main,50,5,437,34
2026-07-14,PROD0040,Lahore-Hub,0,2,163,48
2026-07-14,PROD0041,Karachi-Main,0,4,6,36
2026-07-14,PROD0042,Karachi-Main,20,2,132,39
2026-07-14,PROD0043,Karachi-Main,0,4,376,22
2026-07-14,PROD0044,Lahore-Hub,0,0,374,34
2026-07-14,PROD0045,Lahore-Hub,0,3,318,57
2026-07-14,PROD0046,Karachi-Main,0,5,404,36
2026-07-14,PROD0047,Karachi-Main,0,3,502,45
2026-07-14,PROD0048,Lahore-Hub,0,2,227,36
2026-07-14,PROD0049,Lahore-Hub,0,2,241,20
2026-07-14,PROD0050,Lahore-Hub,0,5,303,53
2026-07-14,PROD0051,Lahore-Hub,0,1,37,34
2026-07-14,PROD0052,Karachi-Main,0,1,231,22
2026-07-14,PROD0053,Lahore-Hub,0,3,134,34
2026-07-14,PROD0054,Karachi-Main,0,4,150,48
2026-07-14,PROD0055,Karachi-Main,0,1,402,35
2026-07-14,PROD0056,Lahore-Hub,0,7,143,45
2026-07-14,PROD0057,Karachi-Main,0,1,169,20
2026-07-14,PROD0058,Karachi-Main,0,2,171,47
2026-07-14,PROD0059,Lahore-Hub,0,2,430,23
2026-07-14,PROD0060,Karachi-Main,0,5,326,24
2026-07-15,PROD0001,Lahore-Hub,0,3,342,52
2026-07-15,PROD0002,Lahore-Hub,0,2,383,32
2026-07-15,PROD0003,Karachi-Main,0,4,295,33
2026-07-15,PROD0004,Karachi-Main,0,2,289,29
2026-07-15,PROD0005,Lahore-Hub,0,2,495,41
2026-07-15,PROD0006,Lahore-Hub,0,5,393,52
2026-07-15,PROD0007,Lahore-Hub,100,2,436,37
2026-07-15,PROD0008,Lahore-Hub,20,4,307,53
2026-07-15,PROD0009,Karachi-Main,0,0,377,45
2026-07-15,PROD0010,Lahore-Hub,0,8,421,53
2026-07-15,PROD0011,Lahore-Hub,0,1,415,57
2026-07-15,PROD0012,Karachi-Main,0,5,177,59
2026-07-15,PROD0013,Karachi-Main,0,2,437,59
2026-07-15,PROD0014,Lahore-Hub,0,5,257,32
2026-07-15,PROD0015,Karachi-Main,0,1,153,47
2026-07-15,PROD0016,Lahore-Hub,0,4,0,22
2026-07-15,PROD0017,Lahore-Hub,50,3,447,49
2026-07-15,PROD0018,Lahore-Hub,0,3,147,57
2026-07-15,PROD0019,Lahore-Hub,0,2,136,55
2026-07-15,PROD0020,Karachi-Main,0,2,152,38
2026-07-15,PROD0021,Karachi-Main,0,2,216,54
2026-07-15,PROD0022,Lahore-Hub,0,5,464,49
2026-07-15,PROD0023,Karachi-Main,0,4,349,22
2026-07-15,PROD0024,Karachi-Main,0,2,388,38
2026-07-15,PROD0025,Karachi-Main,0,4,213,41
2026-07-15,PROD0026,Lahore-Hub,0,6,473,21
2026-07-15,PROD0027,Lahore-Hub,0,6,222,46
2026-07-15,PROD0028,Lahore-Hub,0,2,576,57
2026-07-15,PROD0029,Karachi-Main,0,1,328,60
2026-07-15,PROD0030,Lahore-Hub,0,2,185,24
2026-07-15,PROD0031,Lahore-Hub,0,2,279,50
2026-07-15,PROD0032,Karachi-Main,0,4,304,46
2026-07-15,PROD0033,Lahore-Hub,0,2,414,49
2026-07-15,PROD0034,Lahore-Hub,0,3,39,58
2026-07-15,PROD0035,Karachi-Main,0,3,360,56
2026-07-15,PROD0036,Lahore-Hub,0,4,392,34
2026-07-15,PROD0037,Lahore-Hub,50,2,324,40
2026-07-15,PROD0038,Karachi-Main,0,2,491,57
2026-07-15,PROD0039,Karachi-Main,0,2,435,34
2026-07-15,PROD0040,Lahore-Hub,0,1,162,48
2026-07-15,PROD0041,Karachi-Main,0,4,2,36
2026-07-15,PROD0042,Lahore-Hub,0,1,131,39
2026-07-15,PROD0043,Karachi-Main,0,4,372,22
2026-07-15,PROD0044,Karachi-Main,0,7,367,34
2026-07-15,PROD0045,Karachi-Main,0,4,314,57
2026-07-15,PROD0046,Lahore-Hub,0,2,402,36
2026-07-15,PROD0047,Lahore-Hub,0,2,500,45
2026-07-15,PROD0048,Karachi-Main,0,6,221,36
2026-07-15,PROD0049,Karachi-Main,0,1,240,20
2026-07-15,PROD0050,Lahore-Hub,0,2,301,53
2026-07-15,PROD0051,Karachi-Main,0,3,34,34
2026-07-15,PROD0052,Lahore-Hub,0,2,229,22
2026-07-15,PROD0053,Lahore-Hub,0,6,128,34
2026-07-15,PROD0054,Karachi-Main,0,3,147,48
2026-07-15,PROD0055,Lahore-Hub,0,3,399,35
2026-07-15,PROD0056,Lahore-Hub,0,4,139,45
2026-07-15,PROD0057,Karachi-Main,20,0,189,20
2026-07-15,PROD0058,Karachi-Main,0,3,168,47
2026-07-15,PROD0059,Lahore-Hub,0,4,426,23
2026-07-15,PROD0060,Lahore-Hub,50,8,368,24
2026-07-16,PROD0001,Karachi-Main,20,3,359,52
2026-07-16,PROD0002,Karachi-Main,0,1,382,32
2026-07-16,PROD0003,Karachi-Main,0,4,291,33
2026-07-16,PROD0004,Lahore-Hub,0,1,288,29
2026-07-16,PROD0005,Lahore-Hub,0,3,492,41
2026-07-16,PROD0006,Lahore-Hub,0,1,392,52
2026-07-16,PROD0007,Lahore-Hub,0,6,430,37
2026-07-16,PROD0008,Lahore-Hub,0,3,304,53
2026-07-16,PROD0009,Lahore-Hub,0,3,374,45
2026-07-16,PROD0010,Lahore-Hub,0,5,416,53
2026-07-16,PROD0011,Karachi-Main,0,6,409,57
2026-07-16,PROD0012,Lahore-Hub,0,1,176,59
2026-07-16,PROD0013,Lahore-Hub,0,3,434,59
2026-07-16,PROD0014,Karachi-Main,0,2,255,32
2026-07-16,PROD0015,Karachi-Main,0,3,150,47
2026-07-16,PROD0016,Karachi-Main,0,3,0,22
2026-07-16,PROD0017,Lahore-Hub,0,3,444,49
2026-07-16,PROD0018,Karachi-Main,0,1,146,57
2026-07-16,PROD0019,Lahore-Hub,0,1,135,55
2026-07-16,PROD0020,Lahore-Hub,0,1,151,38
2026-07-16,PROD0021,Lahore-Hub,0,4,212,54
2026-07-16,PROD0022,Lahore-Hub,0,1,463,49
2026-07-16,PROD0023,Lahore-Hub,0,2,347,22
2026-07-16,PROD0024,Lahore-Hub,0,1,387,38
2026-07-16,PROD0025,Lahore-Hub,0,3,210,41
2026-07-16,PROD0026,Lahore-Hub,0,1,472,21
2026-07-16,PROD0027,Lahore-Hub,0,2,220,46
2026-07-16,PROD0028,Lahore-Hub,0,2,574,57
2026-07-16,PROD0029,Lahore-Hub,0,4,324,60
2026-07-16,PROD0030,Lahore-Hub,0,3,182,24
2026-07-16,PROD0031,Karachi-Main,0,1,278,50
2026-07-16,PROD0032,Karachi-Main,0,4,300,46
2026-07-16,PROD0033,Lahore-Hub,0,2,412,49
2026-07-16,PROD0034,Lahore-Hub,0,3,36,58
2026-07-16,PROD0035,Karachi-Main,0,4,356,56
2026-07-16,PROD0036,Lahore-Hub,0,2,390,34
2026-07-16,PROD0037,Lahore-Hub,0,3,321,40
2026-07-16,PROD0038,Lahore-Hub,20,4,507,57
2026-07-16,PROD0039,Karachi-Main,0,2,433,34
2026-07-16,PROD0040,Karachi-Main,100,2,260,48
2026-07-16,PROD0041,Lahore-Hub,0,3,0,36
2026-07-16,PROD0042,Lahore-Hub,0,8,123,39
2026-07-16,PROD0043,Karachi-Main,100,5,467,22
2026-07-16,PROD0044,Lahore-Hub,0,2,365,34
2026-07-16,PROD0045,Karachi-Main,0,3,311,57
2026-07-16,PROD0046,Karachi-Main,0,2,400,36
2026-07-16,PROD0047,Karachi-Main,0,0,500,45
2026-07-16,PROD0048,Lahore-Hub,0,3,218,36
2026-07-16,PROD0049,Lahore-Hub,0,2,238,20
2026-07-16,PROD0050,Karachi-Main,0,4,297,53
2026-07-16,PROD0051,Lahore-Hub,0,1,33,34
2026-07-16,PROD0052,Lahore-Hub,0,3,226,22
2026-07-16,PROD0053,Karachi-Main,0,3,125,34
2026-07-16,PROD0054,Lahore-Hub,20,2,165,48
2026-07-16,PROD0055,Karachi-Main,0,2,397,35
2026-07-16,PROD0056,Karachi-Main,0,4,135,45
2026-07-16,PROD0057,Lahore-Hub,0,3,186,20
2026-07-16,PROD0058,Lahore-Hub,0,4,164,47
2026-07-16,PROD0059,Lahore-Hub,0,2,424,23
2026-07-16,PROD0060,Lahore-Hub,0,2,366,24
2026-07-17,PROD0001,Lahore-Hub,0,2,357,52
2026-07-17,PROD0002,Lahore-Hub,0,6,376,32
2026-07-17,PROD0003,Karachi-Main,0,0,291,33
2026-07-17,PROD0004,Karachi-Main,0,2,286,29
2026-07-17,PROD0005,Lahore-Hub,0,4,488,41
2026-07-17,PROD0006,Lahore-Hub,0,1,391,52
2026-07-17,PROD0007,Lahore-Hub,0,3,427,37
2026-07-17,PROD0008,Karachi-Main,0,4,300,53
2026-07-17,PROD0009,Lahore-Hub,0,2,372,45
2026-07-17,PROD0010,Karachi-Main,0,2,414,53
2026-07-17,PROD0011,Karachi-Main,0,3,406,57
2026-07-17,PROD0012,Karachi-Main,0,5,171,59
2026-07-17,PROD0013,Karachi-Main,0,4,430,59
2026-07-17,PROD0014,Lahore-Hub,0,2,253,32
2026-07-17,PROD0015,Karachi-Main,0,1,149,47
2026-07-17,PROD0016,Karachi-Main,0,4,0,22
2026-07-17,PROD0017,Karachi-Main,0,7,437,49
2026-07-17,PROD0018,Lahore-Hub,0,8,138,57
2026-07-17,PROD0019,Karachi-Main,0,4,131,55
2026-07-17,PROD0020,Lahore-Hub,0,4,147,38
2026-07-17,PROD0021,Karachi-Main,0,2,210,54
2026-07-17,PROD0022,Lahore-Hub,50,3,510,49
2026-07-17,PROD0023,Lahore-Hub,0,3,344,22
2026-07-17,PROD0024,Lahore-Hub,0,2,385,38
2026-07-17,PROD0025,Lahore-Hub,0,5,205,41
2026-07-17,PROD0026,Karachi-Main,0,4,468,21
2026-07-17,PROD0027,Karachi-Main,0,2,218,46
2026-07-17,PROD0028,Lahore-Hub,0,5,569,57
2026-07-17,PROD0029,Karachi-Main,0,2,322,60
2026-07-17,PROD0030,Karachi-Main,0,3,179,24
2026-07-17,PROD0031,Lahore-Hub,0,4,274,50
2026-07-17,PROD0032,Lahore-Hub,0,1,299,46
2026-07-17,PROD0033,Lahore-Hub,0,6,406,49
2026-07-17,PROD0034,Karachi-Main,0,3,33,58
2026-07-17,PROD0035,Karachi-Main,0,1,355,56
2026-07-17,PROD0036,Lahore-Hub,0,1,389,34
2026-07-17,PROD0037,Lahore-Hub,50,2,369,40
2026-07-17,PROD0038,Lahore-Hub,0,2,505,57
