order_id,order_date,customer_id,product_id,quantity,unit_price,discount,total_amount,payment_method,channel,order_status
ORD000625,2026-06-21 00:25:44.130675,CUST00184,PROD0005,2,4099.95,0.0,8199.9,Card,Instagram,Cancelled
ORD000337,2026-06-21 01:18:44.130675,CUST00066,PROD0030,2,5388.9,0.0,10777.8,COD,Marketplace,Delivered
ORD000764,2026-06-21 01:34:44.130675,CUST00203,PROD0014,2,5951.29,0.0,11902.58,Card,WhatsApp,Delivered
ORD000299,2026-06-21 02:48:44.130675,CUST00051,PROD0059,2,1569.51,0.0,3139.02,JazzCash,Marketplace,Delivered
ORD001334,2026-06-21 03:09:44.130675,CUST00012,PROD0007,1,4983.51,0.0,4983.51,EasyPaisa,WhatsApp,Delivered
ORD001103,2026-06-21 05:35:44.130675,CUST00163,PROD0051,1,6557.75,0.0,6557.75,COD,Instagram,Delivered
ORD000870,2026-06-21 09:07:44.130675,CUST00071,PROD0045,2,5135.47,513.55,9757.39,Bank Transfer,WhatsApp,Delivered
ORD001019,2026-06-21 11:02:44.130675,CUST00040,PROD0026,1,1616.31,0.0,1616.31,COD,Marketplace,Cancelled
ORD001439,2026-06-21 12:32:44.130675,CUST00182,PROD0015,2,1683.11,0.0,3366.22,Card,Instagram,Delivered
ORD000834,2026-06-21 12:39:44.130675,CUST00136,PROD0024,2,1137.57,0.0,2275.14,JazzCash,WhatsApp,Cancelled
ORD000352,2026-06-21 22:01:44.130675,CUST00191,PROD0058,1,1138.07,0.0,1138.07,JazzCash,WhatsApp,Delivered
ORD000330,2026-06-21 22:09:44.130675,CUST00058,PROD0030,2,5388.9,0.0,10777.8,Card,WhatsApp,Delivered
ORD000032,2026-06-21 22:29:44.130675,CUST00115,PROD0032,1,8158.76,0.0,8158.76,Bank Transfer,WhatsApp,Delivered
ORD001158,2026-06-21 23:01:44.130675,CUST00125,PROD0014,2,5951.29,0.0,11902.58,Card,Website,Cancelled
ORD001141,2026-06-21 23:44:44.130675,CUST00098,PROD0003,4,4565.11,0.0,18260.44,COD,Instagram,Returned
ORD001211,2026-06-22 00:54:44.130675,CUST00206,PROD0016,2,1636.99,0.0,3273.98,COD,Marketplace,Cancelled
ORD000369,2026-06-22 00:58:44.130675,CUST00043,PROD0034,1,4718.01,471.8,4246.21,Bank Transfer,WhatsApp,Cancelled
ORD001335,2026-06-22 01:09:44.130675,CUST00250,PROD0020,2,1311.0,262.2,2359.8,Bank Transfer,WhatsApp,Delivered
ORD001351,2026-06-22 01:42:44.130675,CUST00233,PROD0021,1,5313.35,0.0,5313.35,JazzCash,Instagram,Returned
ORD000865,2026-06-22 03:45:44.130675,CUST00178,PROD0054,2,5327.61,0.0,10655.22,EasyPaisa,Facebook,Returned
ORD001112,2026-06-22 03:46:44.130675,CUST00186,PROD0049,1,8791.84,879.18,7912.66,COD,Website,Returned
ORD001477,2026-06-22 04:11:44.130675,CUST00022,PROD0059,1,1569.51,0.0,1569.51,COD,Website,Delivered
ORD001460,2026-06-22 05:12:44.130675,CUST00233,PROD0039,2,4106.97,0.0,8213.94,Card,Facebook,Cancelled
ORD000437,2026-06-22 05:23:44.130675,CUST00131,PROD0014,1,5951.29,0.0,5951.29,Bank Transfer,Facebook,Delivered
ORD001170,2026-06-22 05:25:44.130675,CUST00078,PROD0005,2,4099.95,0.0,8199.9,JazzCash,Facebook,Delivered
ORD000164,2026-06-22 07:04:44.130675,CUST00203,PROD0028,1,6109.36,0.0,6109.36,Card,Facebook,Delivered
ORD000632,2026-06-22 08:36:44.130675,CUST00189,PROD0030,1,5388.9,0.0,5388.9,COD,Facebook,Delivered
ORD000998,2026-06-22 09:39:44.130675,CUST00060,PROD0017,1,4081.04,0.0,4081.04,JazzCash,Facebook,Cancelled
ORD000990,2026-06-22 10:03:44.130675,CUST00119,PROD0029,1,8888.02,0.0,8888.02,JazzCash,WhatsApp,Delivered
ORD001212,2026-06-22 10:17:44.130675,CUST00006,PROD0010,1,683.9,0.0,683.9,COD,Marketplace,Delivered
ORD000924,2026-06-22 10:45:44.130675,CUST00156,PROD0030,2,5388.9,538.89,10238.91,EasyPaisa,Facebook,Pending
ORD000759,2026-06-22 12:05:44.130675,CUST00139,PROD0003,2,4565.11,913.02,8217.2,COD,Instagram,Pending
ORD000746,2026-06-22 12:35:44.130675,CUST00052,PROD0048,1,3672.55,0.0,3672.55,EasyPaisa,Instagram,Delivered
ORD000938,2026-06-22 23:31:44.130675,CUST00295,PROD0023,1,8349.43,834.94,7514.49,Card,Marketplace,Returned
ORD000899,2026-06-22 23:48:44.130675,CUST00151,PROD0036,2,5478.6,0.0,10957.2,COD,WhatsApp,Delivered
ORD001348,2026-06-23 01:47:44.130675,CUST00193,PROD0057,1,6194.12,309.71,5884.41,EasyPaisa,Facebook,Delivered
ORD000844,2026-06-23 02:54:44.130675,CUST00093,PROD0060,1,1519.23,0.0,1519.23,COD,Facebook,Delivered
ORD000415,2026-06-23 03:00:44.130675,CUST00015,PROD0040,2,4051.74,405.17,7698.31,Bank Transfer,Facebook,Delivered
ORD000775,2026-06-23 03:01:44.130675,CUST00171,PROD0011,4,5016.23,0.0,20064.92,COD,Website,Delivered
ORD000139,2026-06-23 03:17:44.130675,CUST00262,PROD0042,1,7902.11,1185.32,6716.79,EasyPaisa,WhatsApp,Delivered
ORD001354,2026-06-23 03:33:44.130675,CUST00292,PROD0040,2,4051.74,0.0,8103.48,COD,Marketplace,Delivered
ORD000472,2026-06-23 03:48:44.130675,CUST00029,PROD0014,3,5951.29,892.69,16961.18,COD,Marketplace,Returned
ORD000184,2026-06-23 06:58:44.130675,CUST00266,PROD0026,1,1616.31,0.0,1616.31,Card,Website,Delivered
ORD000104,2026-06-23 07:53:44.130675,CUST00279,PROD0050,1,3995.81,399.58,3596.23,EasyPaisa,Website,Delivered
ORD000474,2026-06-23 08:45:44.130675,CUST00079,PROD0014,1,5951.29,297.56,5653.73,COD,Website,Delivered
ORD000640,2026-06-23 09:58:44.130675,CUST00118,PROD0051,4,6557.75,0.0,26231.0,JazzCash,Website,Delivered
ORD000360,2026-06-23 10:51:44.130675,CUST00025,PROD0017,1,4081.04,0.0,4081.04,Card,Website,Delivered
ORD000754,2026-06-23 22:33:44.130675,CUST00032,PROD0039,1,4106.97,616.05,3490.92,Card,WhatsApp,Delivered
ORD001033,2026-06-23 23:24:44.130675,CUST00151,PROD0056,1,1011.77,0.0,1011.77,JazzCash,Marketplace,Delivered
ORD000728,2026-06-24 02:27:44.130675,CUST00151,PROD0035,3,1003.11,300.93,2708.4,JazzCash,Instagram,Delivered
ORD001185,2026-06-24 03:36:44.130675,CUST00213,PROD0052,1,2867.28,0.0,2867.28,Card,WhatsApp,Delivered
ORD000505,2026-06-24 09:25:44.130675,CUST00260,PROD0014,3,5951.29,0.0,17853.87,EasyPaisa,Facebook,Delivered
ORD001108,2026-06-24 10:17:44.130675,CUST00232,PROD0048,4,3672.55,0.0,14690.2,EasyPaisa,Facebook,Delivered
ORD000997,2026-06-24 12:04:44.130675,CUST00062,PROD0029,1,8888.02,444.4,8443.62,EasyPaisa,WhatsApp,Delivered
ORD000549,2026-06-24 23:22:44.130675,CUST00063,PROD0011,2,5016.23,0.0,10032.46,Card,Marketplace,Delivered
ORD001132,2026-06-25 00:34:44.130675,CUST00007,PROD0015,1,1683.11,0.0,1683.11,JazzCash,Website,Cancelled
ORD000011,2026-06-25 02:26:44.130675,CUST00267,PROD0020,1,1311.0,65.55,1245.45,Bank Transfer,Marketplace,Delivered
ORD001147,2026-06-25 02:52:44.130675,CUST00273,PROD0031,1,6503.48,975.52,5527.96,Card,Website,Delivered
ORD000234,2026-06-25 03:55:44.130675,CUST00045,PROD0003,2,4565.11,456.51,8673.71,COD,Facebook,Delivered
ORD001467,2026-06-25 04:12:44.130675,CUST00073,PROD0049,2,8791.84,0.0,17583.68,COD,Instagram,Delivered
ORD001098,2026-06-25 04:22:44.130675,CUST00012,PROD0006,1,4713.7,0.0,4713.7,Card,Website,Cancelled
ORD000789,2026-06-25 05:23:44.130675,CUST00173,PROD0048,1,3672.55,0.0,3672.55,EasyPaisa,Facebook,Delivered
ORD001484,2026-06-25 05:43:44.130675,CUST00208,PROD0031,1,6503.48,650.35,5853.13,COD,Marketplace,Delivered
ORD000374,2026-06-25 05:52:44.130675,CUST00269,PROD0038,1,4805.71,0.0,4805.71,JazzCash,Facebook,Returned
ORD000657,2026-06-25 06:31:44.130675,CUST00196,PROD0011,2,5016.23,0.0,10032.46,Bank Transfer,Website,Cancelled
ORD000698,2026-06-25 07:05:44.130675,CUST00051,PROD0031,4,6503.48,0.0,26013.92,JazzCash,Facebook,Cancelled
ORD000315,2026-06-25 09:21:44.130675,CUST00055,PROD0003,4,4565.11,0.0,18260.44,JazzCash,WhatsApp,Delivered
ORD000256,2026-06-25 22:33:44.130675,CUST00160,PROD0007,1,4983.51,0.0,4983.51,Card,Website,Delivered
ORD001077,2026-06-25 23:08:44.130675,CUST00121,PROD0010,1,683.9,0.0,683.9,Card,WhatsApp,Delivered
ORD000418,2026-06-25 23:18:44.130675,CUST00087,PROD0006,3,4713.7,0.0,14141.1,COD,Marketplace,Delivered
ORD001294,2026-06-26 01:22:44.130675,CUST00073,PROD0049,2,8791.84,0.0,17583.68,EasyPaisa,Facebook,Returned
ORD000637,2026-06-26 01:44:44.130675,CUST00220,PROD0002,2,3739.31,747.86,6730.76,Card,Marketplace,Delivered
ORD001050,2026-06-26 03:03:44.130675,CUST00189,PROD0024,1,1137.57,0.0,1137.57,JazzCash,Marketplace,Delivered
ORD000317,2026-06-26 05:31:44.130675,CUST00231,PROD0025,1,845.83,0.0,845.83,COD,Facebook,Delivered
ORD001338,2026-06-26 08:36:44.130675,CUST00220,PROD0020,2,1311.0,0.0,2622.0,Bank Transfer,Facebook,Returned
ORD000720,2026-06-26 08:51:44.130675,CUST00045,PROD0046,3,5794.77,869.22,16515.09,JazzCash,WhatsApp,Pending
ORD000229,2026-06-26 09:46:44.130675,CUST00229,PROD0050,2,3995.81,0.0,7991.62,JazzCash,Instagram,Delivered
ORD000255,2026-06-26 11:59:44.130675,CUST00045,PROD0046,3,5794.77,0.0,17384.31,JazzCash,WhatsApp,Delivered
ORD000475,2026-06-26 12:40:44.130675,CUST00068,PROD0052,1,2867.28,143.36,2723.92,JazzCash,Facebook,Pending
ORD000462,2026-06-26 22:05:44.130675,CUST00256,PROD0034,1,4718.01,0.0,4718.01,JazzCash,Website,Delivered
ORD000185,2026-06-26 22:46:44.130675,CUST00142,PROD0020,4,1311.0,0.0,5244.0,Bank Transfer,Marketplace,Returned
ORD000398,2026-06-26 23:26:44.130675,CUST00057,PROD0033,1,3226.18,0.0,3226.18,Bank Transfer,Instagram,Delivered
ORD000079,2026-06-27 01:47:44.130675,CUST00114,PROD0021,4,5313.35,0.0,21253.4,EasyPaisa,Website,Pending
ORD000436,2026-06-27 03:50:44.130675,CUST00300,PROD0016,1,1636.99,81.85,1555.14,EasyPaisa,Instagram,Delivered
ORD000538,2026-06-27 04:13:44.130675,CUST00047,PROD0012,1,7018.87,701.89,6316.98,COD,Facebook,Returned
ORD001298,2026-06-27 05:12:44.130675,CUST00067,PROD0051,2,6557.75,0.0,13115.5,EasyPaisa,Website,Returned
ORD000438,2026-06-27 06:24:44.130675,CUST00244,PROD0035,1,1003.11,100.31,902.8,Card,Website,Pending
ORD001008,2026-06-27 08:04:44.130675,CUST00178,PROD0028,1,6109.36,0.0,6109.36,EasyPaisa,Instagram,Pending
ORD000682,2026-06-27 10:20:44.130675,CUST00065,PROD0013,2,3836.91,1151.07,6522.75,Bank Transfer,Marketplace,Returned
ORD000156,2026-06-27 22:06:44.130675,CUST00026,PROD0018,2,3298.86,0.0,6597.72,Bank Transfer,Facebook,Delivered
ORD000470,2026-06-27 23:58:44.130675,CUST00042,PROD0038,3,4805.71,0.0,14417.13,EasyPaisa,WhatsApp,Delivered
ORD000162,2026-06-28 00:37:44.130675,CUST00022,PROD0025,2,845.83,0.0,1691.66,Bank Transfer,Marketplace,Delivered
ORD000589,2026-06-28 01:00:44.130675,CUST00144,PROD0055,1,5017.52,250.88,4766.64,Card,Marketplace,Returned
ORD000334,2026-06-28 01:46:44.130675,CUST00057,PROD0027,1,4072.3,0.0,4072.3,JazzCash,Instagram,Delivered
ORD000620,2026-06-28 04:25:44.130675,CUST00085,PROD0049,1,8791.84,439.59,8352.25,JazzCash,Instagram,Returned
ORD000341,2026-06-28 04:34:44.130675,CUST00114,PROD0028,2,6109.36,0.0,12218.72,Bank Transfer,Instagram,Returned
ORD001173,2026-06-28 06:26:44.130675,CUST00103,PROD0055,1,5017.52,0.0,5017.52,Bank Transfer,Website,Cancelled
ORD001264,2026-06-28 06:27:44.130675,CUST00200,PROD0006,1,4713.7,0.0,4713.7,JazzCash,WhatsApp,Pending
ORD000172,2026-06-28 09:01:44.130675,CUST00276,PROD0055,1,5017.52,0.0,5017.52,EasyPaisa,Instagram,Returned
ORD001458,2026-06-28 11:07:44.130675,CUST00140,PROD0060,1,1519.23,75.96,1443.27,Bank Transfer,Facebook,Returned
ORD000182,2026-06-28 11:20:44.130675,CUST00212,PROD0060,1,1519.23,0.0,1519.23,EasyPaisa,Website,Returned
ORD001239,2026-06-28 11:49:44.130675,CUST00127,PROD0023,1,8349.43,0.0,8349.43,Bank Transfer,Marketplace,Delivered
ORD000599,2026-06-29 02:16:44.130675,CUST00141,PROD0035,1,1003.11,0.0,1003.11,Card,Marketplace,Delivered
ORD000137,2026-06-29 02:20:44.130675,CUST00185,PROD0054,2,5327.61,0.0,10655.22,Bank Transfer,Marketplace,Pending
ORD001070,2026-06-29 03:38:44.130675,CUST00052,PROD0058,1,1138.07,0.0,1138.07,Card,Website,Delivered
ORD000347,2026-06-29 05:59:44.130675,CUST00152,PROD0041,1,627.43,62.74,564.69,EasyPaisa,Website,Cancelled
ORD001138,2026-06-29 06:01:44.130675,CUST00139,PROD0043,1,2961.93,0.0,2961.93,Bank Transfer,Marketplace,Pending
ORD000006,2026-06-29 08:08:44.130675,CUST00161,PROD0046,1,5794.77,0.0,5794.77,COD,Facebook,Delivered
ORD000313,2026-06-29 08:16:44.130675,CUST00206,PROD0037,1,962.14,144.32,817.82,COD,Facebook,Delivered
ORD001482,2026-06-29 08:39:44.130675,CUST00168,PROD0036,3,5478.6,821.79,15614.01,Bank Transfer,Instagram,Cancelled
ORD001127,2026-06-29 08:41:44.130675,CUST00038,PROD0051,1,6557.75,0.0,6557.75,EasyPaisa,WhatsApp,Pending
ORD001341,2026-06-29 09:09:44.130675,CUST00066,PROD0018,1,3298.86,0.0,3298.86,JazzCash,Marketplace,Delivered
ORD001300,2026-06-29 11:02:44.130675,CUST00161,PROD0001,3,3382.01,1014.6,9131.43,JazzCash,Instagram,Cancelled
ORD000579,2026-06-29 11:34:44.130675,CUST00290,PROD0045,4,5135.47,0.0,20541.88,JazzCash,Marketplace,Delivered
ORD001056,2026-06-29 11:40:44.130675,CUST00163,PROD0013,2,3836.91,0.0,7673.82,Card,Marketplace,Cancelled
ORD001385,2026-06-29 12:19:44.130675,CUST00239,PROD0006,2,4713.7,942.74,8484.66,EasyPaisa,Marketplace,Pending
ORD000193,2026-06-29 23:27:44.130675,CUST00293,PROD0019,2,4229.01,0.0,8458.02,COD,Marketplace,Delivered
ORD000005,2026-06-30 04:33:44.130675,CUST00235,PROD0055,1,5017.52,752.63,4264.89,Card,Website,Pending
ORD000421,2026-06-30 05:29:44.130675,CUST00174,PROD0032,1,8158.76,0.0,8158.76,Card,Marketplace,Delivered
ORD000358,2026-06-30 08:38:44.130675,CUST00168,PROD0034,2,4718.01,0.0,9436.02,EasyPaisa,Marketplace,Cancelled
ORD000680,2026-06-30 09:34:44.130675,CUST00097,PROD0008,1,2070.31,0.0,2070.31,COD,Marketplace,Delivered
ORD000410,2026-06-30 10:52:44.130675,CUST00277,PROD0032,1,8158.76,0.0,8158.76,Bank Transfer,Facebook,Pending
ORD001028,2026-06-30 11:06:44.130675,CUST00019,PROD0032,1,8158.76,0.0,8158.76,JazzCash,Marketplace,Returned
ORD000461,2026-06-30 12:26:44.130675,CUST00068,PROD0017,1,4081.04,0.0,4081.04,COD,Website,Cancelled
ORD000253,2026-06-30 12:27:44.130675,CUST00269,PROD0031,3,6503.48,0.0,19510.44,JazzCash,Website,Delivered
ORD000012,2026-06-30 12:28:44.130675,CUST00184,PROD0028,3,6109.36,2749.21,15578.87,Card,Instagram,Pending
ORD000010,2026-07-01 02:05:44.130675,CUST00053,PROD0047,1,2232.86,0.0,2232.86,EasyPaisa,Marketplace,Returned
ORD000993,2026-07-01 02:07:44.130675,CUST00061,PROD0037,3,962.14,0.0,2886.42,JazzCash,Website,Delivered
ORD001225,2026-07-01 03:12:44.130675,CUST00142,PROD0058,1,1138.07,56.9,1081.17,EasyPaisa,Facebook,Delivered
ORD000944,2026-07-01 04:27:44.130675,CUST00156,PROD0003,1,4565.11,0.0,4565.11,Card,Facebook,Delivered
ORD000672,2026-07-01 04:56:44.130675,CUST00244,PROD0026,2,1616.31,161.63,3070.99,COD,WhatsApp,Delivered
ORD001076,2026-07-01 05:22:44.130675,CUST00085,PROD0020,2,1311.0,0.0,2622.0,EasyPaisa,Facebook,Cancelled
ORD000149,2026-07-01 05:31:44.130675,CUST00117,PROD0041,2,627.43,0.0,1254.86,COD,WhatsApp,Delivered
ORD000760,2026-07-01 08:35:44.130675,CUST00189,PROD0014,1,5951.29,0.0,5951.29,JazzCash,Facebook,Cancelled
ORD000030,2026-07-01 08:40:44.130675,CUST00198,PROD0028,2,6109.36,0.0,12218.72,Card,Marketplace,Returned
ORD000688,2026-07-01 10:22:44.130675,CUST00201,PROD0022,1,6250.14,0.0,6250.14,COD,Marketplace,Cancelled
ORD000833,2026-07-01 10:55:44.130675,CUST00238,PROD0013,3,3836.91,1726.61,9784.12,EasyPaisa,WhatsApp,Delivered
ORD000138,2026-07-01 11:40:44.130675,CUST00102,PROD0017,1,4081.04,0.0,4081.04,Bank Transfer,Marketplace,Cancelled
ORD000777,2026-07-01 12:03:44.130675,CUST00139,PROD0044,1,2357.35,117.87,2239.48,EasyPaisa,Website,Delivered
ORD000901,2026-07-01 12:15:44.130675,CUST00258,PROD0054,1,5327.61,0.0,5327.61,Bank Transfer,Instagram,Delivered
ORD000953,2026-07-01 12:23:44.130675,CUST00249,PROD0045,1,5135.47,0.0,5135.47,JazzCash,Facebook,Delivered
ORD000514,2026-07-01 12:48:44.130675,CUST00208,PROD0051,2,6557.75,0.0,13115.5,Card,Website,Delivered
ORD000731,2026-07-01 22:03:44.130675,CUST00221,PROD0023,3,8349.43,0.0,25048.29,EasyPaisa,Instagram,Delivered
ORD000806,2026-07-01 23:01:44.130675,CUST00092,PROD0011,1,5016.23,0.0,5016.23,EasyPaisa,Website,Delivered
ORD000368,2026-07-01 23:17:44.130675,CUST00029,PROD0026,2,1616.31,0.0,3232.62,Bank Transfer,Instagram,Returned
ORD000277,2026-07-01 23:52:44.130675,CUST00145,PROD0001,2,3382.01,338.2,6425.82,COD,Instagram,Delivered
ORD000857,2026-07-02 01:01:44.130675,CUST00111,PROD0052,1,2867.28,143.36,2723.92,JazzCash,Website,Delivered
ORD001267,2026-07-02 06:00:44.130675,CUST00223,PROD0004,4,2516.58,0.0,10066.32,Bank Transfer,Marketplace,Pending
ORD001308,2026-07-02 07:48:44.130675,CUST00254,PROD0046,2,5794.77,579.48,11010.06,COD,Marketplace,Returned
ORD000774,2026-07-02 08:15:44.130675,CUST00116,PROD0002,1,3739.31,0.0,3739.31,EasyPaisa,Facebook,Delivered
ORD000734,2026-07-02 09:24:44.130675,CUST00003,PROD0043,2,2961.93,0.0,5923.86,JazzCash,Instagram,Delivered
ORD000554,2026-07-02 11:21:44.130675,CUST00184,PROD0053,2,6462.36,0.0,12924.72,EasyPaisa,Instagram,Pending
ORD000582,2026-07-02 22:01:44.130675,CUST00184,PROD0026,1,1616.31,242.45,1373.86,COD,Marketplace,Delivered
ORD000106,2026-07-02 23:06:44.130675,CUST00219,PROD0014,2,5951.29,0.0,11902.58,Bank Transfer,Website,Delivered
ORD001089,2026-07-02 23:47:44.130675,CUST00092,PROD0031,2,6503.48,650.35,12356.61,EasyPaisa,Marketplace,Pending
ORD000382,2026-07-03 04:37:44.130675,CUST00183,PROD0009,1,5596.77,0.0,5596.77,COD,Website,Delivered
ORD001486,2026-07-03 04:44:44.130675,CUST00205,PROD0060,1,1519.23,0.0,1519.23,EasyPaisa,Marketplace,Delivered
ORD000428,2026-07-03 05:06:44.130675,CUST00124,PROD0047,2,2232.86,0.0,4465.72,Card,Website,Pending
ORD000349,2026-07-03 05:36:44.130675,CUST00021,PROD0024,3,1137.57,0.0,3412.71,JazzCash,Website,Delivered
ORD000784,2026-07-03 06:27:44.130675,CUST00069,PROD0001,1,3382.01,338.2,3043.81,COD,Facebook,Delivered
ORD000177,2026-07-03 06:44:44.130675,CUST00213,PROD0006,1,4713.7,0.0,4713.7,JazzCash,Facebook,Pending
ORD000816,2026-07-03 10:24:44.130675,CUST00243,PROD0050,1,3995.81,399.58,3596.23,Card,Facebook,Delivered
ORD001048,2026-07-03 11:26:44.130675,CUST00178,PROD0042,1,7902.11,0.0,7902.11,EasyPaisa,Instagram,Returned
ORD000163,2026-07-03 12:00:44.130675,CUST00112,PROD0017,1,4081.04,0.0,4081.04,COD,Instagram,Cancelled
ORD001413,2026-07-03 22:29:44.130675,CUST00007,PROD0009,2,5596.77,0.0,11193.54,COD,Marketplace,Cancelled
ORD000112,2026-07-03 23:35:44.130675,CUST00020,PROD0028,1,6109.36,0.0,6109.36,EasyPaisa,WhatsApp,Returned
ORD001154,2026-07-04 00:16:44.130675,CUST00171,PROD0031,3,6503.48,975.52,18534.92,JazzCash,Website,Delivered
ORD000604,2026-07-04 00:33:44.130675,CUST00066,PROD0029,1,8888.02,0.0,8888.02,JazzCash,Facebook,Delivered
ORD000087,2026-07-04 00:59:44.130675,CUST00106,PROD0049,1,8791.84,0.0,8791.84,Bank Transfer,Website,Delivered
ORD001092,2026-07-04 02:24:44.130675,CUST00173,PROD0024,1,1137.57,0.0,1137.57,JazzCash,Facebook,Returned
ORD000591,2026-07-04 05:30:44.130675,CUST00238,PROD0049,3,8791.84,1318.78,25056.74,Card,Website,Cancelled
ORD001364,2026-07-04 06:21:44.130675,CUST00082,PROD0048,2,3672.55,0.0,7345.1,Card,Marketplace,Delivered
ORD001382,2026-07-04 08:54:44.130675,CUST00191,PROD0030,2,5388.9,0.0,10777.8,Bank Transfer,Marketplace,Delivered
ORD000718,2026-07-04 09:46:44.130675,CUST00128,PROD0018,1,3298.86,0.0,3298.86,Bank Transfer,WhatsApp,Cancelled
ORD000586,2026-07-04 10:20:44.130675,CUST00088,PROD0060,1,1519.23,0.0,1519.23,Bank Transfer,Marketplace,Delivered
ORD000596,2026-07-04 10:28:44.130675,CUST00163,PROD0028,1,6109.36,0.0,6109.36,JazzCash,WhatsApp,Delivered
ORD001339,2026-07-04 10:41:44.130675,CUST00066,PROD0009,1,5596.77,0.0,5596.77,JazzCash,Marketplace,Delivered
ORD000439,2026-07-04 11:16:44.130675,CUST00011,PROD0060,1,1519.23,0.0,1519.23,Bank Transfer,Facebook,Pending
ORD000841,2026-07-04 22:44:44.130675,CUST00067,PROD0035,3,1003.11,0.0,3009.33,EasyPaisa,Website,Delivered
ORD000189,2026-07-04 23:46:44.130675,CUST00029,PROD0020,1,1311.0,65.55,1245.45,JazzCash,Website,Pending
ORD001281,2026-07-05 00:15:44.130675,CUST00259,PROD0013,3,3836.91,0.0,11510.73,COD,Instagram,Delivered
ORD000727,2026-07-05 00:20:44.130675,CUST00058,PROD0023,4,8349.43,0.0,33397.72,JazzCash,Instagram,Pending
ORD001452,2026-07-05 03:00:44.130675,CUST00118,PROD0034,2,4718.01,471.8,8964.22,COD,Instagram,Delivered
ORD000272,2026-07-05 03:28:44.130675,CUST00032,PROD0044,2,2357.35,235.74,4478.96,COD,Instagram,Pending
ORD001465,2026-07-05 04:16:44.130675,CUST00192,PROD0020,1,1311.0,131.1,1179.9,COD,Website,Delivered
ORD000957,2026-07-05 04:25:44.130675,CUST00023,PROD0040,1,4051.74,0.0,4051.74,Card,Instagram,Delivered
ORD000743,2026-07-05 04:30:44.130675,CUST00157,PROD0040,1,4051.74,405.17,3646.57,Card,Instagram,Delivered
ORD000204,2026-07-05 06:42:44.130675,CUST00051,PROD0056,3,1011.77,0.0,3035.31,JazzCash,WhatsApp,Pending
ORD000420,2026-07-05 07:21:44.130675,CUST00166,PROD0031,1,6503.48,975.52,5527.96,Bank Transfer,Facebook,Pending
ORD000304,2026-07-05 08:45:44.130675,CUST00290,PROD0008,1,2070.31,0.0,2070.31,Card,Facebook,Cancelled
ORD000027,2026-07-05 10:19:44.130675,CUST00015,PROD0037,2,962.14,0.0,1924.28,Card,WhatsApp,Delivered
ORD000906,2026-07-05 10:53:44.130675,CUST00224,PROD0060,2,1519.23,0.0,3038.46,COD,Instagram,Returned
ORD000450,2026-07-05 11:53:44.130675,CUST00293,PROD0027,1,4072.3,0.0,4072.3,Card,Facebook,Delivered
ORD001134,2026-07-05 11:56:44.130675,CUST00249,PROD0055,1,5017.52,0.0,5017.52,Card,Marketplace,Delivered
ORD000335,2026-07-05 12:11:44.130675,CUST00038,PROD0016,2,1636.99,327.4,2946.58,EasyPaisa,Marketplace,Delivered
ORD000090,2026-07-05 12:11:44.130675,CUST00265,PROD0058,2,1138.07,0.0,2276.14,EasyPaisa,Website,Pending
ORD000846,2026-07-05 12:17:44.130675,CUST00231,PROD0041,1,627.43,0.0,627.43,Card,Instagram,Delivered
ORD000737,2026-07-06 00:04:44.130675,CUST00056,PROD0047,3,2232.86,334.93,6363.65,COD,Instagram,Delivered
ORD000532,2026-07-06 01:54:44.130675,CUST00203,PROD0052,2,2867.28,0.0,5734.56,JazzCash,Marketplace,Delivered
ORD000956,2026-07-06 02:49:44.130675,CUST00044,PROD0054,1,5327.61,0.0,5327.61,COD,Website,Pending
ORD001289,2026-07-06 02:53:44.130675,CUST00083,PROD0041,2,627.43,188.23,1066.63,JazzCash,Facebook,Delivered
ORD000282,2026-07-06 03:11:44.130675,CUST00096,PROD0033,1,3226.18,161.31,3064.87,EasyPaisa,Marketplace,Delivered
ORD000068,2026-07-06 05:37:44.130675,CUST00208,PROD0053,1,6462.36,0.0,6462.36,EasyPaisa,Website,Delivered
ORD000203,2026-07-06 08:14:44.130675,CUST00185,PROD0030,2,5388.9,0.0,10777.8,COD,Facebook,Delivered
ORD000634,2026-07-06 08:56:44.130675,CUST00069,PROD0039,1,4106.97,0.0,4106.97,JazzCash,Instagram,Cancelled
ORD000653,2026-07-06 12:24:44.130675,CUST00127,PROD0045,1,5135.47,0.0,5135.47,Card,WhatsApp,Delivered
ORD001296,2026-07-06 12:30:44.130675,CUST00222,PROD0022,1,6250.14,0.0,6250.14,Card,WhatsApp,Delivered
ORD000617,2026-07-06 12:39:44.130675,CUST00094,PROD0058,2,1138.07,0.0,2276.14,Bank Transfer,Facebook,Delivered
ORD000845,2026-07-06 23:28:44.130675,CUST00012,PROD0055,1,5017.52,250.88,4766.64,EasyPaisa,Facebook,Delivered
ORD001365,2026-07-06 23:38:44.130675,CUST00147,PROD0022,1,6250.14,625.01,5625.13,EasyPaisa,Facebook,Delivered
ORD000558,2026-07-06 23:52:44.130675,CUST00143,PROD0001,1,3382.01,169.1,3212.91,Bank Transfer,Marketplace,Delivered
ORD000611,2026-07-07 00:04:44.130675,CUST00067,PROD0011,1,5016.23,501.62,4514.61,Bank Transfer,WhatsApp,Delivered
ORD001094,2026-07-07 01:08:44.130675,CUST00044,PROD0023,2,8349.43,0.0,16698.86,Bank Transfer,Facebook,Delivered
